Account length,Area code,International plan,Voice mail plan,Number vmail messages,Total day minutes,Total day calls,Total day charge,Total eve minutes,Total eve calls,Total eve charge,Total night minutes,Total night calls,Total night charge,Total intl minutes,Total intl calls,Total intl charge,Customer service calls,Churn,State_AL,State_AR,State_AZ,State_CA,State_CO,State_CT,State_DC,State_DE,State_FL,State_GA,State_HI,State_IA,State_ID,State_IL,State_IN,State_KS,State_KY,State_LA,State_MA,State_MD,State_ME,State_MI,State_MN,State_MO,State_MS,State_MT,State_NC,State_ND,State_NE,State_NH,State_NJ,State_NM,State_NV,State_NY,State_OH,State_OK,State_OR,State_PA,State_RI,State_SC,State_SD,State_TN,State_TX,State_UT,State_VA,State_VT,State_WA,State_WI,State_WV,State_WY
0.764718258,415,0,0,-0.591781216,-0.054956998,0.435389829,-0.05443052,-2.215594878,0.19694709,-2.215539039,0.754754357,-1.600517401,0.754718047,-0.266492389,-1.002872215,-0.2605349,-0.432980172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
-0.538054807,408,0,0,-0.591781216,0.595964081,-1.335451341,0.579681251,-0.112064935,-1.144064077,-0.112952661,0.145730256,0.976960331,0.146149883,-0.517363143,-0.186811071,-0.512748386,0.327811105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.173278349,415,0,0,-0.591781216,-0.832117315,0.890748986,-0.810617284,0.051139974,-0.597726194,0.050608174,-1.043706077,1.595554987,-1.043737123,1.1312161,-1.002872215,1.133276468,-1.19377145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.452052722,408,0,1,1.093930254,2.166064622,-2.448551505,2.110139963,-0.686304431,0.544616652,-0.686600804,-1.675210934,-0.621075863,-1.675013055,-0.266492389,-0.186811071,-0.2605349,-0.432980172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.425997261,415,0,1,1.093930254,0.363210483,-0.728305797,0.353616448,-0.476757387,-0.697060355,-0.475631033,-0.42037604,-0.414877644,-0.421544299,-1.234136727,0.629250074,-1.22956566,-0.432980172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.59016573,415,0,0,-0.591781216,-0.591473765,0.941344448,-0.576640213,-0.371983865,0.743284973,-0.37133137,1.235025041,1.337807214,1.236122714,-0.194815031,1.445311218,-0.19416293,-1.19377145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.790773719,510,1,1,1.313805663,2.233129217,0.030626133,2.174568432,-0.019380665,-0.150722472,-0.020505233,1.108315329,1.389356769,1.108959217,1.274570817,1.037280646,1.279294801,1.849393659,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.980997649,408,0,0,-0.591781216,0.004217646,-1.841405961,-1.858427643,-0.476757387,0.29628125,-0.475631033,0.912119645,-0.569526308,0.913672418,0.987861383,-0.594841643,0.987258134,-1.19377145,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.241552263,415,0,1,1.167222057,-0.67037329,2.307421922,-0.653502246,0.399713423,1.786293658,0.399063864,0.997955257,-0.208679425,0.999961934,1.023700062,0.221219501,1.027081316,1.088602382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.007053111,408,0,0,-0.591781216,0.051557361,0.030626133,0.049559289,2.569734255,-0.349390793,2.570393202,0.89781371,1.595554987,0.900047758,0.342765158,-1.410902787,0.336812829,0.327811105,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.095111965,415,0,0,-0.591781216,0.755735618,-0.728305797,0.735665964,-0.335716107,-0.299723713,-0.335774667,0.805846983,0.51301434,0.804675135,-1.377491444,1.445311218,-1.375583994,1.088602382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.113331725,510,0,0,-0.591781216,-0.770970184,0.435389829,-0.751840435,-0.44451938,-2.435408164,-0.444815223,0.325576299,-0.878823636,0.323270468,-1.234136727,-0.594841643,-1.22956566,0.327811105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.016945581,415,0,0,-0.591781216,-0.532299122,0.233007981,-0.518993689,1.14521733,-0.995062836,1.14575463,-0.060683953,-0.363328089,-0.062761576,-0.302331068,-0.186811071,-0.300358082,-0.432980172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.902831266,415,0,1,2.046723694,-1.439643655,-1.234260417,-1.402907066,0.184121752,-1.144064077,0.183353199,-0.218049241,0.873861222,-0.217174393,0.66531327,-1.002872215,0.668672678,-0.432980172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.632384182,415,0,0,-0.591781216,0.290228423,-0.323542101,0.282406036,-0.281314471,-0.250056632,-0.281254389,0.454329717,-0.517976753,0.454975519,0.199410441,0.221219501,0.204068889,1.088602382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.016945581,510,0,0,-0.591781216,0.004217646,-0.272946639,0.656543284,-0.982491118,-1.491733639,-0.982906664,1.206413171,1.234708105,1.20433184,0.70115195,0.221219501,0.695221466,1.088602382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.043001042,510,0,0,-0.591781216,0.739955713,0.587176215,0.719841428,0.927610784,-0.548059114,0.927673517,0.511553458,-0.569526308,0.50947416,1.991344401,1.037280646,1.996112076,1.088602382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.129494716,510,1,0,-0.591781216,0.469724841,-0.019969329,0.457606257,0.945744663,0.14728001,0.946637092,-0.138344745,-0.311778535,-0.139967985,0.593635912,2.669402934,0.589026314,-1.19377145,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.485943885,415,0,1,1.167222057,-0.482986919,1.548489992,-0.47152008,0.883283525,0.29628125,0.882635027,-1.607768668,-1.652066956,-1.606889753,0.163571761,-0.594841643,0.164245707,-0.432980172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.381722039,408,0,1,1.680264679,-0.238398392,1.953253688,-0.233021714,-1.766277659,0.892286214,-1.765154133,0.936644106,1.080059441,0.936380186,0.70115195,0.629250074,0.695221466,-0.432980172,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.79860942,510,1,0,-0.591781216,0.927342084,-0.121160253,0.902953918,0.552843955,0.743284973,0.553142911,-2.613271547,-0.363328089,-2.615114621,2.636440627,-0.186811071,2.633282987,0.327811105,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.19933381,415,0,0,-0.591781216,-0.007617283,-0.374137563,-0.008087235,-0.44451938,-0.101055392,-0.444815223,0.493160112,1.595554987,0.491307947,0.450281195,0.629250074,0.456282375,1.088602382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.19933381,415,0,0,-0.591781216,-0.557941467,-0.576519411,-0.543860817,-0.287359097,-1.193731157,-0.288365729,-0.583872443,1.028509886,-0.585040224,0.23524912,-0.594841643,0.230617677,-1.19377145,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.504163645,415,0,0,-0.591781216,0.006190134,-1.031878569,0.005476653,0.474263814,-0.895728676,0.474918164,1.314729538,-0.466427199,1.313329123,-1.986748991,1.037280646,-1.986206117,1.088602382,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.921051026,415,0,0,-0.591781216,1.390876792,1.042535372,1.353953199,1.338645371,0.892286214,1.337760827,-1.023269027,0.719212558,-1.021029356,0.987861383,-1.002872215,0.987258134,-0.432980172,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.139387187,415,0,0,-0.591781216,0.854360024,1.042535372,0.831743505,-1.824709046,-0.101055392,-1.824415304,-0.252792227,0.358365676,-0.253506821,-1.12662069,3.077433506,-1.123370509,-1.19377145,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.511999346,415,0,0,-0.591781216,0.077199706,0.789558062,0.074426417,-0.96838699,-0.101055392,-0.968683983,0.227478457,-0.054030762,0.227897846,0.70115195,0.629250074,0.695221466,1.088602382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.686551874,408,0,1,1.020638451,-0.269958202,0.688367139,-0.263540462,-0.527129272,0.14728001,-0.527780864,0.895770005,-1.652066956,0.895506205,-0.015621635,0.629250074,-0.021595808,-0.432980172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-1.710550566,408,0,0,-0.591781216,-0.599363718,0.637771677,-0.584552482,0.83694139,1.090954535,0.837596536,-0.547085753,0.203717012,-0.548707796,-0.481524464,0.629250074,-0.486199598,0.327811105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.329611117,408,0,0,-0.591781216,-2.254281247,-0.171755715,-2.196394522,-0.654066424,-1.193731157,-0.653414548,0.713880257,0.667663003,0.713844066,1.274570817,-1.410902787,1.279294801,0.327811105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.582330029,415,0,0,-0.591781216,0.536789437,-0.778901259,0.522034726,0.887313276,-1.094396997,0.88737592,0.417543026,1.85330276,0.418643091,-0.911588615,-1.002872215,-0.910980205,1.088602382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.660496413,408,0,1,1.387097466,0.128484397,-1.133069493,0.124160674,-0.222883083,-0.846061596,-0.221993217,-2.545829281,2.007951424,-2.546991319,-0.23065371,-0.594841643,-0.233986112,0.327811105,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.087276264,415,0,1,1.093930254,1.982623227,1.801467302,1.930418445,0.399713423,-0.399057873,0.399063864,-1.311431437,0.100617902,-1.311688778,1.095377421,-0.594841643,1.093453286,1.849393659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.19933381,408,1,0,-0.591781216,2.609874448,0.435389829,2.541923735,-1.435838089,-0.001721231,-1.435662017,0.337838529,-1.342769628,0.336895129,0.091894403,-1.002872215,0.097873737,-1.19377145,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.980997649,415,1,1,2.046723694,0.380962876,0.485985291,0.370571309,1.826245223,0.544616652,1.826072883,-0.070902478,-0.414877644,-0.071844683,0.271087799,0.629250074,0.270440859,-0.432980172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.016945581,415,0,0,-0.591781216,0.004217646,-0.222351177,0.449693989,0.329192783,1.289622856,0.330320905,-0.41220122,1.131608995,-0.412461192,1.167054779,-1.002872215,1.173099649,1.088602382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.241552263,415,0,0,-0.591781216,0.004217646,-0.171755715,-0.20928491,0.395683672,-0.647393275,0.396693417,-0.95582676,0.667663003,-0.957447608,0.23524912,-1.002872215,0.230617677,-1.19377145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.225389272,415,1,0,-0.591781216,-0.129911546,2.00384915,-0.126771257,0.798658757,0.24661417,0.799669386,0.656656515,0.873861222,0.654803871,-0.445685785,0.221219501,-0.446376416,-0.432980172,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.243609032,408,0,1,2.339890906,0.451972448,0.131817057,0.439521073,-1.649414884,1.388957016,-1.649002236,0.691399501,-0.105580316,0.691136299,-0.445685785,1.85334179,-0.446376416,0.327811105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.243609032,408,0,0,-0.591781216,-2.074784829,0.840153524,-2.021194301,0.002782964,-0.101055392,0.003199236,-0.181262551,0.049068348,-0.180841966,-0.158976351,1.037280646,-0.154339748,1.088602382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.720443036,415,0,0,-0.591781216,0.246833684,-0.728305797,0.239453723,-0.646006922,0.792952053,-0.646303208,-1.252163991,-0.672625417,-1.252648583,-0.302331068,0.629250074,-0.300358082,-0.432980172,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.973161949,510,0,0,-0.591781216,0.799130357,-0.576519411,0.777487953,-2.263951888,1.239955775,-2.262947976,-0.117907694,-1.085021854,-0.117260217,0.952022704,0.221219501,0.947434952,-1.19377145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.947106487,415,1,0,-0.591781216,-0.87945703,-0.272946639,-0.856960568,-1.341138944,0.097612929,-1.340844142,0.450242306,-0.981922745,0.450433965,0.736990629,-1.002872215,0.735044648,0.327811105,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.684495105,415,0,0,-0.591781216,1.453996411,-1.183664955,1.41612102,-0.367954114,2.531299862,-0.368960923,1.527274862,0.152167457,1.526782136,-0.66071786,-1.002872215,-0.658766719,-0.432980172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.407777501,408,0,0,-0.591781216,0.893809786,-0.981283107,0.870174522,-0.478772262,-1.839403201,-0.478001479,-0.138344745,0.51301434,-0.139967985,-1.12662069,-1.002872215,-1.123370509,1.088602382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-2.049271563,408,0,0,-0.591781216,-1.368634083,0.334198905,-1.333957301,-0.688319306,-0.349390793,-0.688971251,0.025151658,-0.208679425,0.02352794,-0.266492389,0.221219501,-0.2605349,-1.19377145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.165442648,415,0,1,2.120015497,-2.360795606,0.081221595,-2.300384332,-1.983884204,-0.995062836,-1.983235245,1.241156157,0.306816121,1.240664268,0.306926478,-0.594841643,0.310264041,-1.19377145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-1.293663185,510,0,0,-0.591781216,0.692615999,-0.323542101,0.674628468,-1.026818378,-2.087738602,-1.027945154,1.682596445,-1.755166065,1.681194953,-0.015621635,0.221219501,-0.021595808,-1.19377145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.016945581,415,0,1,1.533681072,-0.43959218,-0.070564791,-0.428567768,-1.667548763,-0.995062836,-1.667965811,1.596760833,-1.085021854,1.594905438,1.310409496,2.669402934,1.305843589,1.849393659,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.139387187,415,0,0,-0.591781216,0.556514319,-0.475328487,0.541250234,-0.577501158,0.445282491,-0.577560248,-0.189437371,2.214149643,-0.189925073,1.489602892,1.037280646,1.491685105,1.849393659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.485943885,408,0,0,-0.591781216,0.538761925,-0.525923949,0.524295374,0.649557976,-0.846061596,0.650331233,-0.585916148,0.40991523,-0.585040224,-0.409847106,1.445311218,-0.406553234,1.088602382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.016945581,415,1,0,-0.591781216,-0.709823052,0.840153524,-0.691933263,1.457523021,-0.895728676,1.458653617,-0.465337551,-0.981922745,-0.466959834,0.23524912,-0.594841643,0.230617677,-1.19377145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.191498109,510,0,0,-0.591781216,-0.810419946,1.093130834,-0.790271452,-0.571456532,0.842619133,-0.570448908,0.623957235,-0.414877644,0.623012997,-0.158976351,-0.594841643,-0.154339748,-0.432980172,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.347830877,415,0,0,-0.591781216,-1.873591041,0.890748986,-1.825648247,0.992086798,-0.697060355,0.991675583,-0.15673809,-0.26022898,-0.158134198,1.525441571,1.445311218,1.531508287,-0.432980172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
-1.085219495,510,0,0,-0.591781216,-0.482986919,-1.082474031,-0.47152008,0.697914986,1.140621615,0.697740171,-0.647227299,-1.0334723,-0.648621972,-0.553201823,-0.186811071,-0.552571568,-0.432980172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-1.99716064,510,0,1,1.24051386,-0.291655572,0.485985291,-0.285016618,0.174047375,0.24661417,0.173871411,0.615782415,-2.322211166,0.61392989,-1.269975407,1.85334179,-1.269388842,-0.432980172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.311882946,408,0,0,-0.591781216,-0.891291959,-0.627114873,-0.868263808,-1.159800156,0.594283732,-1.160690179,0.466591947,-2.012913838,0.468600179,1.847989684,-1.410902787,1.850093742,-0.432980172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.425997261,415,0,0,-0.591781216,-0.717713005,0.131817057,-0.699845531,0.214344884,0.395615411,0.214169008,-0.324321903,-0.208679425,-0.326171676,0.450281195,-0.594841643,0.456282375,-0.432980172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.347830877,510,0,1,1.606972875,0.522982021,-1.082474031,0.508470838,1.195589216,-0.448724953,1.195534014,1.850180258,-0.878823636,1.849232432,0.414442516,0.629250074,0.416459193,-0.432980172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.347830877,510,0,1,1.460389269,0.909589691,-0.323542101,0.885999058,-0.154377319,0.842619133,-0.153250258,0.640306875,-0.002481207,0.641179211,-0.66071786,1.85334179,-0.658766719,1.849393659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.478108184,408,0,0,-0.591781216,-0.81633741,-0.576519411,-0.795923072,-0.607724289,-1.094396997,-0.608376058,1.284073962,-0.105580316,1.286079802,1.167054779,0.629250074,1.173099649,1.088602382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.452052722,408,1,0,-0.591781216,-0.388307489,1.143726296,-0.378833511,-0.508995394,-0.200389552,-0.508817289,-0.332496723,-0.054030762,-0.33071323,-0.123137672,-0.594841643,-0.12779096,0.327811105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00910988,415,0,0,-0.591781216,0.530871973,0.233007981,0.516383106,0.488367942,0.842619133,0.489140846,0.997955257,-0.002481207,0.999961934,1.56128025,-0.594841643,1.558057075,-1.19377145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.425997261,415,0,0,-0.591781216,-0.887346983,1.042535372,-0.864872836,-0.416311124,-0.846061596,-0.416369861,-0.003460212,0.203717012,-0.003721381,-0.911588615,-0.594841643,-0.910980205,-0.432980172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.345774108,415,0,1,1.460389269,0.684726046,-1.133069493,0.6667162,0.69590011,-0.001721231,0.695369724,0.104856155,0.358365676,0.105275902,-0.804072577,3.485464078,-0.804785053,1.088602382,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.99921741,415,0,0,-0.591781216,0.258668613,0.182412519,0.251887287,0.679781107,-0.200389552,0.678776596,0.043545004,0.049068348,0.041694154,0.987861383,-0.594841643,0.987258134,1.088602382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
